flux0_1,flux0_2,flux2_1,flux2_2,id,x,y,z
0.0113714664012,0.00087256279301067,-3.9500262800459e-05,-4.958721629873e-07,38.813684210526,38.813684210526,10.71,0
0.011206697034525,0.00090680188296873,-3.0616152845783e-05,-1.0042195907414e-05,38.974736842105,38.974736842105,10.71,0
0.011041699984457,0.00093921758193745,-2.2585621472699e-05,-1.933498278642e-05,39.135789473684,39.135789473684,10.71,0
0.010876446790574,0.00096958196604327,-1.5515366003875e-05,-2.8342540691859e-05,39.296842105263,39.296842105263,10.71,0
0.01071119359669,0.00099994635014909,-8.4451105350511e-06,-3.7350098597298e-05,39.457894736842,39.457894736842,10.71,0
0.010550222660405,0.0010193126985657,-7.3324780942999e-06,-3.9755049451505e-05,39.618947368421,39.618947368421,10.71,0
0.010392033139289,0.0010306109620905,-1.011436507101e-05,-3.812257396586e-05,39.78,39.78,10.71,0
0.010235865541424,0.0010359264833796,-1.5937422874156e-05,-3.3360175091177e-05,39.941052631579,39.941052631579,10.71,0
0.010082942164742,0.0010328480240451,-2.7206614587783e-05,-2.2591448426995e-05,40.102105263158,40.102105263158,10.71,0
0.0099300187880598,0.0010297695647105,-3.847580630141e-05,-1.1822721762813e-05,40.263157894737,40.263157894737,10.71,0
0.0097761474740533,0.0010258330094211,-5.095598783593e-05,-4.105788536207e-07,40.424210526316,40.424210526316,10.71,0
0.0096217591033243,0.0010214284017929,-6.4096709272735e-05,1.1352518371012e-05,40.585263157895,40.585263157895,10.71,0
0.0094673707325954,0.0010170237941647,-7.7237430709539e-05,2.3115615595644e-05,40.746315789474,40.746315789474,10.71,0
0.0093021361651894,0.0010352587051634,-8.3953333828203e-05,2.8340879592736e-05,40.907368421053,40.907368421053,10.71,0
0.0091342529782091,0.0010574696996832,-8.9751640989381e-05,3.2785575419673e-05,41.068421052632,41.068421052632,10.71,0
0.0089619437738612,0.0010880691631804,-9.3645230438024e-05,3.617979814213e-05,41.229473684211,41.229473684211,10.71,0
0.0087831800768243,0.0011316993742984,-9.4546314704767e-05,3.8012136572039e-05,41.390526315789,41.390526315789,10.71,0
0.0086044163797874,0.0011753295854165,-9.544739897151e-05,3.9844475001949e-05,41.551578947368,41.551578947368,10.71,0
0.0084167442197152,0.001234745713991,-9.2906467977288e-05,4.0928636809286e-05,41.712631578947,41.712631578947,10.71,0
0.0082271631032783,0.0012975445391633,-8.962796228428e-05,4.1852475054642e-05,41.873684210526,41.873684210526,10.71,0
0.008035132190419,0.0013651746259388,-8.5047753724183e-05,4.2467741107471e-05,42.034736842105,42.034736842105,10.71,0
0.0078353696443068,0.0014480523237096,-7.6359330668762e-05,4.2109143780078e-05,42.195789473684,42.195789473684,10.71,0
0.0076315941926263,0.0015371228028125,-6.541657974451e-05,4.0412792266467e-05,42.356842105263,42.356842105263,10.71,0
0.0074176631712213,0.0016459399256135,-4.58979916492e-05,3.2024444186593e-05,42.517894736842,42.517894736842,10.71,0
0.0071988948869586,0.0017642551102146,-2.222947939058e-05,2.0373592089238e-05,42.678947368421,42.678947368421,10.71,0
0.0069801266026959,0.0018825702948157,1.4390328680419e-06,8.7227399918826e-06,42.84,42.84,10.71,0
0.0067626633470556,0.0021064976517886,2.7441618907679e-05,-4.4126912321315e-06,43.001052631579,43.001052631579,10.71,0
0.0065452000914152,0.0023304250087616,5.3444204947333e-05,-1.7548122456158e-05,43.162105263158,43.162105263158,10.71,0
0.0063277368357749,0.0025543523657345,7.9446790986987e-05,-3.0683553680185e-05,43.323157894737,43.323157894737,10.71,0
0.0061261769135935,0.0027189122335069,9.4667678951336e-05,-3.2220349065325e-05,43.484210526316,43.484210526316,10.71,0
0.0059306238347451,0.0028610484246571,0.00010581621495446,-2.9376227170445e-05,43.645263157895,43.645263157895,10.71,0
0.0057350707558966,0.0030031846158073,0.00011696475095758,-2.6532105275565e-05,43.806315789474,43.806315789474,10.71,0
0.0055527207257319,0.0031046729958332,0.00012304039232956,-2.4179003655751e-05,43.967368421053,43.967368421053,10.71,0
0.0053767770911847,0.0031853160530745,0.00012648170204893,-2.2058979137683e-05,44.128421052632,44.128421052632,10.71,0
0.0052008334566375,0.0032659591103158,0.00012992301176829,-1.9938954619616e-05,44.289473684211,44.289473684211,10.71,0
0.0050310385590153,0.0033310498883969,0.00013205307322986,-1.8001692587819e-05,44.450526315789,44.450526315789,10.71,0
0.0048732284166881,0.0033658270813817,0.00013162732693904,-1.6420660412939e-05,44.611578947368,44.611578947368,10.71,0
0.0047155155310986,0.0034004396834371,0.00013119184752059,-1.4841763726162e-05,44.772631578947,44.772631578947,10.71,0
0.0045594538520081,0.0034322578918259,0.00013059112090194,-1.329912295248e-05,44.933684210526,44.933684210526,10.71,0
0.0044182407759673,0.0034347548788164,0.00012850474891945,-1.2110596966079e-05,45.094736842105,45.094736842105,10.71,0
0.0042789005066519,0.0034330319311336,0.00012619702524226,-1.0970910289393e-05,45.255789473684,45.255789473684,10.71,0
0.0041386252935817,0.0034321393673911,0.00012391670213193,-9.8170572762941e-06,45.416842105263,45.416842105263,10.71,0
0.0040000485673527,0.0034286520199957,0.00012156581018841,-8.6967167416043e-06,45.577894736842,45.577894736842,10.71,0
0.0038759844164451,0.0034029937659468,0.00011861194889452,-7.8627207080031e-06,45.738947368421,45.738947368421,10.71,0
0.0037519704224569,0.0033772900123705,0.00011565776270239,-7.0294701096185e-06,45.9,45.9,10.71,0
0.0036291996226591,0.0033504585031617,0.00011269552355131,-6.2146959396765e-06,46.061052631579,46.061052631579,10.71,0
0.0035118307579568,0.0033177704151034,0.00010970708179612,-5.4865538324872e-06,46.222105263158,46.222105263158,10.71,0
0.0034032698910448,0.0032755330206111,0.00010667591600314,-4.8996675907976e-06,46.383157894737,46.383157894737,10.71,0
0.0032938419983343,0.0032335229066507,0.00010363122210689,-4.3040543167403e-06,46.544210526316,46.544210526316,10.71,0
0.0031840984112994,0.003191595548214,0.0001005816024686,-3.7052634272158e-06,46.705263157895,46.705263157895,10.71,0
0.0030815737634022,0.0031443191783358,9.7619760552782e-05,-3.2031227458325e-06,46.866315789474,46.866315789474,10.71,0
0.0029848831235632,0.0030927199882678,9.4728856475669e-05,-2.77909022998e-06,47.027368421053,47.027368421053,10.71,0
